"queryId","partialQEPId"
"455851","1"
"455851","2"
"455851","3"
"455852","1"
"455852","2"
"455852","3"
"455853","1"
"455853","2"
"455853","3"
"455854","17"
"455854","16"
"455854","15"
"455855","1"
"455855","2"
"455855","3"
"455856","91"
"455856","92"
"455856","93"
"455857","1"
"455857","2"
"455857","3"
"455858","1"
"455858","2"
"455858","3"
"455859","1"
"455859","2"
"455859","3"
"455860","1"
"455860","2"
"455860","3"
"455861","1"
"455861","2"
"455861","3"
"455862","1"
"455862","2"
"455862","3"
"455863","1"
"455863","2"
"455863","3"
"455864","1"
"455864","2"
"455864","3"
"455865","1"
"455865","2"
"455865","3"
"455866","1"
"455866","2"
"455866","3"
"455867","1"
"455867","2"
"455867","3"
"455868","1"
"455868","2"
"455868","3"
"455869","1"
"455869","2"
"455869","3"
"455870","1"
"455870","2"
"455870","3"
"455871","1"
"455871","2"
"455871","3"
"455872","1"
"455872","2"
"455872","3"
"455873","1"
"455873","2"
"455873","3"
"455874","1"
"455874","2"
"455874","3"
"455875","1"
"455875","2"
"455875","3"
"455876","1"
"455876","2"
"455876","3"
"455877","1"
"455877","2"
"455877","3"
"455878","1"
"455878","2"
"455878","3"
"455879","1"
"455879","2"
"455879","3"
"455880","1"
"455880","2"
"455880","3"
"455881","1"
"455881","2"
"455881","3"
"455882","1"
"455882","2"
"455882","3"
"455883","1"
"455883","2"
"455883","3"
"455884","1"
"455884","2"
"455884","3"
"455885","1"
"455885","2"
"455885","3"
"455886","1"
"455886","2"
"455886","3"
"455887","1"
"455887","2"
"455887","3"
"455888","1"
"455888","2"
"455888","3"
"455889","1"
"455889","2"
"455889","3"
"455890","1"
"455890","2"
"455890","3"
"455891","1"
"455891","2"
"455891","3"
"455892","1"
"455892","2"
"455892","3"
"455893","1"
"455893","2"
"455893","3"
"455894","1"
"455894","2"
"455894","3"
"455895","1"
"455895","2"
"455895","3"
"455896","1"
"455896","2"
"455896","3"
"455897","1"
"455897","2"
"455897","3"
"455898","1"
"455898","2"
"455898","3"
"455899","1"
"455899","2"
"455899","3"
"455900","1"
"455900","2"
"455900","3"
"455901","1"
"455901","2"
"455901","3"
"455902","1"
"455902","2"
"455902","3"
"455903","1"
"455903","2"
"455903","3"
"455904","1"
"455904","2"
"455904","3"
"455905","1"
"455905","2"
"455905","3"
"455906","1"
"455906","2"
"455906","3"
"455907","1"
"455907","2"
"455907","3"
"455908","1"
"455908","2"
"455908","3"
"455909","1"
"455909","2"
"455909","3"
"455910","1"
"455910","2"
"455910","3"
"455911","1"
"455911","2"
"455911","3"
"455912","1"
"455912","2"
"455912","3"
"455913","1"
"455913","2"
"455913","3"
"455914","1"
"455914","2"
"455914","3"
"455915","1"
"455915","2"
"455915","3"
"455916","1"
"455916","2"
"455916","3"
"455917","1"
"455917","2"
"455917","3"
"455918","1"
"455918","2"
"455918","3"
"455919","1"
"455919","2"
"455919","3"
"455920","1"
"455920","2"
"455920","3"
"455921","1"
"455921","2"
"455921","3"
"455922","1"
"455922","2"
"455922","3"
"455923","1"
"455923","2"
"455923","3"
"455924","1"
"455924","2"
"455924","3"
"455925","1"
"455925","2"
"455925","3"
"455926","1"
"455926","2"
"455926","3"
"455927","1"
"455927","2"
"455927","3"
"455928","1"
"455928","2"
"455928","3"
"455929","1"
"455929","2"
"455929","3"
"455930","1"
"455930","2"
"455930","3"
"455931","1"
"455931","2"
"455931","3"
"455932","1"
"455932","2"
"455932","3"
"455933","1"
"455933","2"
"455933","3"
"455934","1"
"455934","2"
"455934","3"
"455935","1"
"455935","2"
"455935","3"
"455936","1"
"455936","2"
"455936","3"
"455937","1"
"455937","2"
"455937","3"
"455938","1"
"455938","2"
"455938","3"
"455939","1"
"455939","2"
"455939","3"
"455940","1"
"455940","2"
"455940","3"
"455941","1"
"455941","2"
"455941","3"
"455942","1"
"455942","2"
"455942","3"
"455943","1"
"455943","2"
"455943","3"
"455944","1"
"455944","2"
"455944","3"
"455945","1"
"455945","2"
"455945","3"
"455946","1"
"455946","2"
"455946","3"
"455947","1"
"455947","2"
"455947","3"
"455948","1"
"455948","2"
"455948","3"
"455949","1"
"455949","2"
"455949","3"
"455950","1"
"455950","2"
"455950","3"
"455951","1"
"455951","2"
"455951","3"
"455952","1"
"455952","2"
"455952","3"
"455953","1"
"455953","2"
"455953","3"
"455954","1"
"455954","2"
"455954","3"
"455955","1"
"455955","2"
"455955","3"
"455956","1"
"455956","2"
"455956","3"
"455957","1"
"455957","2"
"455957","3"
"455958","1"
"455958","2"
"455958","3"
"455959","1"
"455959","2"
"455959","3"
"455960","1"
"455960","2"
"455960","3"
"455961","1"
"455961","2"
"455961","3"
"455962","1"
"455962","2"
"455962","3"
"455963","1"
"455963","2"
"455963","3"
"455964","1"
"455964","2"
"455964","3"
"455965","1"
"455965","2"
"455965","3"
"455966","1"
"455966","2"
"455966","3"
"455967","1"
"455967","2"
"455967","3"
"455968","1"
"455968","2"
"455968","3"
"455969","1"
"455969","2"
"455969","3"
"455970","1"
"455970","2"
"455970","3"
"455971","1"
"455971","2"
"455971","3"
"455972","1"
"455972","2"
"455972","3"
"455973","1"
"455973","2"
"455973","3"
"455974","1"
"455974","2"
"455974","3"
"455975","1"
"455975","2"
"455975","3"
"455976","1"
"455976","2"
"455976","3"
"455977","1"
"455977","2"
"455977","3"
"455978","1"
"455978","2"
"455978","3"
"455979","1"
"455979","2"
"455979","3"
"455980","1"
"455980","2"
"455980","3"
"455981","1"
"455981","2"
"455981","3"
"455982","1"
"455982","2"
"455982","3"
"455983","1"
"455983","2"
"455983","3"
"455984","1"
"455984","2"
"455984","3"
"455985","1"
"455985","2"
"455985","3"
"455986","1"
"455986","2"
"455986","3"
"455987","1"
"455987","2"
"455987","3"
"455988","1"
"455988","2"
"455988","3"
"455989","1"
"455989","2"
"455989","3"
"455990","1"
"455990","2"
"455990","3"
"455991","1"
"455991","2"
"455991","3"
"455992","1"
"455992","2"
"455992","3"
"455993","1"
"455993","2"
"455993","3"
"455994","1"
"455994","2"
"455994","3"
"455995","1"
"455995","2"
"455995","3"
"455996","1"
"455996","2"
"455996","3"
"455997","1"
"455997","2"
"455997","3"
"455998","1"
"455998","2"
"455998","3"
"455999","1"
"455999","2"
"455999","3"
"456000","1"
"456000","2"
"456000","3"
"456001","1"
"456001","2"
"456001","3"
"456002","1"
"456002","2"
"456002","3"
"456003","1"
"456003","2"
"456003","3"
"456004","1"
"456004","2"
"456004","3"
"456005","1"
"456005","2"
"456005","3"
"456006","1"
"456006","2"
"456006","3"
"456007","1"
"456007","2"
"456007","3"
"456008","1"
"456008","2"
"456008","3"
"456009","1"
"456009","2"
"456009","3"
"456010","1"
"456010","2"
"456010","3"
"456011","1"
"456011","2"
"456011","3"
"456012","1"
"456012","2"
"456012","3"
"456013","1"
"456013","2"
"456013","3"
"456014","1"
"456014","2"
"456014","3"
"456015","1"
"456015","2"
"456015","3"
"456016","1"
"456016","2"
"456016","3"
"456017","1"
"456017","2"
"456017","3"
"456018","1"
"456018","2"
"456018","3"
"456019","1"
"456019","2"
"456019","3"
"456020","1"
"456020","2"
"456020","3"
"456021","1"
"456021","2"
"456021","3"
"456022","1"
"456022","2"
"456022","3"
"456023","1"
"456023","2"
"456023","3"
"456024","1"
"456024","2"
"456024","3"
"456025","1"
"456025","2"
"456025","3"
"456026","1"
"456026","2"
"456026","3"
"456027","1"
"456027","2"
"456027","3"
"456028","1"
"456028","2"
"456028","3"
"456029","1"
"456029","2"
"456029","3"
"456030","1"
"456030","2"
"456030","3"
"456031","1"
"456031","2"
"456031","3"
"456032","1"
"456032","2"
"456032","3"
"456033","1"
"456033","2"
"456033","3"
"456034","1"
"456034","2"
"456034","3"
"456035","1"
"456035","2"
"456035","3"
"456036","1"
"456036","2"
"456036","3"
"456037","1"
"456037","2"
"456037","3"
"456038","1"
"456038","2"
"456038","3"
"456039","1"
"456039","2"
"456039","3"
"456040","1"
"456040","2"
"456040","3"
"456041","1"
"456041","2"
"456041","3"
"456042","1"
"456042","2"
"456042","3"
"456043","1"
"456043","2"
"456043","3"
"456044","1"
"456044","2"
"456044","3"
"456045","1"
"456045","2"
"456045","3"
"456046","1"
"456046","2"
"456046","3"
"456047","1"
"456047","2"
"456047","3"
"456048","1"
"456048","2"
"456048","3"
"456049","1"
"456049","2"
"456049","3"
"456050","1"
"456050","2"
"456050","3"
"456051","1"
"456051","2"
"456051","3"
"456052","1"
"456052","2"
"456052","3"
"456053","1"
"456053","2"
"456053","3"
"456054","1"
"456054","2"
"456054","3"
"456055","1"
"456055","2"
"456055","3"
"456056","1"
"456056","2"
"456056","3"
"456057","1"
"456057","2"
"456057","3"
"456058","1"
"456058","2"
"456058","3"
"456059","1"
"456059","2"
"456059","3"
"456060","1"
"456060","2"
"456060","3"
"456061","1"
"456061","2"
"456061","3"
"456062","1"
"456062","2"
"456062","3"
"456063","1"
"456063","2"
"456063","3"
"456064","1"
"456064","2"
"456064","3"
"456065","1"
"456065","2"
"456065","3"
"456066","1"
"456066","2"
"456066","3"
"456067","1"
"456067","2"
"456067","3"
"456068","1"
"456068","2"
"456068","3"
"456069","1"
"456069","2"
"456069","3"
"456070","1"
"456070","2"
"456070","3"
"456071","1"
"456071","2"
"456071","3"
"456072","1"
"456072","2"
"456072","3"
"456073","1"
"456073","2"
"456073","3"
"456074","1"
"456074","2"
"456074","3"
"456075","1"
"456075","2"
"456075","3"
"456076","1"
"456076","2"
"456076","3"
"456077","1"
"456077","2"
"456077","3"
"456078","1"
"456078","2"
"456078","3"
"456079","1"
"456079","2"
"456079","3"
"456080","1"
"456080","2"
"456080","3"
"456081","1"
"456081","2"
"456081","3"
"456082","1"
"456082","2"
"456082","3"
"456083","1"
"456083","2"
"456083","3"
"456084","1"
"456084","2"
"456084","3"
"456085","1"
"456085","2"
"456085","3"
"456086","1"
"456086","2"
"456086","3"
"456087","1"
"456087","2"
"456087","3"
"456088","1"
"456088","2"
"456088","3"
"456089","1"
"456089","2"
"456089","3"
"456090","1"
"456090","2"
"456090","3"
"456091","1"
"456091","2"
"456091","3"
"456092","1"
"456092","2"
"456092","3"
"456093","1"
"456093","2"
"456093","3"
"456094","1"
"456094","2"
"456094","3"
"456095","1"
"456095","2"
"456095","3"
"456096","1"
"456096","2"
"456096","3"
"456097","1"
"456097","2"
"456097","3"
"456098","1"
"456098","2"
"456098","3"
"456099","1"
"456099","2"
"456099","3"
"456100","1"
"456100","2"
"456100","3"
"456101","1"
"456101","2"
"456101","3"
"456102","1"
"456102","2"
"456102","3"
"456103","1"
"456103","2"
"456103","3"
"456104","1"
"456104","2"
"456104","3"
"456105","1"
"456105","2"
"456105","3"
"456106","1"
"456106","2"
"456106","3"
"456107","1"
"456107","2"
"456107","3"
"456108","1"
"456108","2"
"456108","3"
"456109","1"
"456109","2"
"456109","3"
"456110","1"
"456110","2"
"456110","3"
"456111","1"
"456111","2"
"456111","3"
"456112","1"
"456112","2"
"456112","3"
"456113","1"
"456113","2"
"456113","3"
"456114","1"
"456114","2"
"456114","3"
"456115","1"
"456115","2"
"456115","3"
"456116","1"
"456116","2"
"456116","3"
"456117","1"
"456117","2"
"456117","3"
"456118","1"
"456118","2"
"456118","3"
"456119","1"
"456119","2"
"456119","3"
"456120","1"
"456120","2"
"456120","3"
"456121","1"
"456121","2"
"456121","3"
"456122","1"
"456122","2"
"456122","3"
"456123","1"
"456123","2"
"456123","3"
"456124","1"
"456124","2"
"456124","3"
"456125","1"
"456125","2"
"456125","3"
"456126","1"
"456126","2"
"456126","3"
"456127","1"
"456127","2"
"456127","3"
"456128","1"
"456128","2"
"456128","3"
"456129","1"
"456129","2"
"456129","3"
"456130","1"
"456130","2"
"456130","3"
"456131","1"
"456131","2"
"456131","3"
"456132","1"
"456132","2"
"456132","3"
"456133","1"
"456133","2"
"456133","3"
"456134","1"
"456134","2"
"456134","3"
"456135","1"
"456135","2"
"456135","3"
"456136","1"
"456136","2"
"456136","3"
"456137","1"
"456137","2"
"456137","3"
"456138","1"
"456138","2"
"456138","3"
"456139","1"
"456139","2"
"456139","3"
"456140","1"
"456140","2"
"456140","3"
"456141","1"
"456141","2"
"456141","3"
"456142","1"
"456142","2"
"456142","3"
"456143","1"
"456143","2"
"456143","3"
"456144","1"
"456144","2"
"456144","3"
"456145","1"
"456145","2"
"456145","3"
"456146","1"
"456146","2"
"456146","3"
"456147","1"
"456147","2"
"456147","3"
"456148","1"
"456148","2"
"456148","3"
"456149","1"
"456149","2"
"456149","3"
"456150","1"
"456150","2"
"456150","3"
"456151","1"
"456151","2"
"456151","3"
"456152","1"
"456152","2"
"456152","3"
"456153","1"
"456153","2"
"456153","3"
"456154","1"
"456154","2"
"456154","3"
"456155","1"
"456155","2"
"456155","3"
"456156","1"
"456156","2"
"456156","3"
"456157","1"
"456157","2"
"456157","3"
"456158","1"
"456158","2"
"456158","3"
"456159","1"
"456159","2"
"456159","3"
"456160","1"
"456160","2"
"456160","3"
"456161","1"
"456161","2"
"456161","3"
"456162","1"
"456162","2"
"456162","3"
"456163","1"
"456163","2"
"456163","3"
"456164","1"
"456164","2"
"456164","3"
"456165","1"
"456165","2"
"456165","3"
"456166","1"
"456166","2"
"456166","3"
"456167","1"
"456167","2"
"456167","3"
"456168","1"
"456168","2"
"456168","3"
"456169","1"
"456169","2"
"456169","3"
"456170","1"
"456170","2"
"456170","3"
"456171","1"
"456171","2"
"456171","3"
"456172","1"
"456172","2"
"456172","3"
"456173","1"
"456173","2"
"456173","3"
"456174","1"
"456174","2"
"456174","3"
"456175","1"
"456175","2"
"456175","3"
"456176","1"
"456176","2"
"456176","3"
"456177","1"
"456177","2"
"456177","3"
"456178","1"
"456178","2"
"456178","3"
"456179","1"
"456179","2"
"456179","3"
"456180","1"
"456180","2"
"456180","3"
"456181","1"
"456181","2"
"456181","3"
"456182","1"
"456182","2"
"456182","3"
"456183","1"
"456183","2"
"456183","3"
"456184","1"
"456184","2"
"456184","3"
"456185","18"
"456186","1"
"456186","2"
"456186","3"
"456187","1"
"456187","2"
"456187","3"
"456188","1"
"456188","2"
"456188","3"
"456189","1"
"456189","2"
"456189","3"
"456190","1"
"456190","2"
"456190","3"
"456191","1"
"456191","2"
"456191","3"
"456192","1"
"456192","2"
"456192","3"
"456193","1"
"456193","2"
"456193","3"
"456194","1"
"456194","2"
"456194","3"
"456195","1"
"456195","2"
"456195","3"
"456196","1"
"456196","2"
"456196","3"
"456197","1"
"456197","2"
"456197","3"
"456198","1"
"456198","2"
"456198","3"
"456199","1"
"456199","2"
"456199","3"
"456200","72"
"456200","73"
"456200","74"
"456201","219"
"456202","218"
"456203","221"
"456204","225"
"456204","117"
"456204","118"
"456205","226"
"456205","117"
"456205","118"
"456206","224"
"456206","222"
"456206","223"
"456207","17"
"456207","16"
"456207","15"
"456208","253"
"456208","252"
"456208","256"
"456208","251"
"456208","255"
"456208","254"
"456209","220"
"456210","17"
"456210","16"
"456210","15"
"456211","17"
"456211","16"
"456211","15"
"456212","4095"
"456212","207"
"456212","199"
"456213","4714"
"456213","209"
"456213","210"
"456214","1968"
"456214","167"
"456214","18"
"456215","3288"
"456215","172"
"456215","175"
"456216","3509"
"456216","172"
"456216","175"
"456217","3790"
"456217","172"
"456217","175"
"456218","4681"
"456218","172"
"456218","175"
"456219","1917"
"456219","172"
"456219","175"
"456220","3920"
"456220","172"
"456220","175"
"456221","3348"
"456221","172"
"456221","175"
"456222","3736"
"456222","172"
"456222","175"
"456223","213"
"456223","39"
"456224","14"
"456224","13"
"456225","14"
"456225","13"
"456226","14"
"456226","13"
"456227","14"
"456227","13"
"456228","14"
"456228","13"
"456229","14"
"456229","13"
"456230","14"
"456230","13"
"456231","14"
"456231","13"
"456232","14"
"456232","13"
"456233","2780"
"456233","172"
"456233","175"
"456234","1494"
"456234","172"
"456234","175"
"456235","3566"
"456235","172"
"456235","175"
"456236","4224"
"456236","172"
"456236","175"
"456237","148"
"456237","149"
"456237","145"
"456238","14"
"456238","13"
"456239","148"
"456239","149"
"456239","145"
"456240","148"
"456240","149"
"456240","145"
"456241","137"
"456241","135"
"456241","136"
"456241","51"
"456242","138"
"456242","142"
"456242","141"
"456242","13"
"456242","144"
"456242","143"
"456242","139"
"456242","51"
"456243","14"
"456243","13"
"456244","148"
"456244","149"
"456244","145"
"456245","148"
"456245","149"
"456245","145"
"456246","215"
"456246","39"
"456247","2941"
"456247","216"
"456247","217"
"456248","14"
"456248","13"
"456249","76"
"456249","75"
"456249","77"
"456250","76"
"456250","75"
"456250","77"
"456251","166"
"456251","165"
"456251","53"
"456252","179"
"456252","53"
"456252","176"
"456252","177"
"456252","178"
"456253","3917"
"456253","1271"
"456253","90"
"456253","13"
"456254","294"
"456254","296"
"456254","33"
"456255","147"
"456255","146"
"456255","33"
"456256","294"
"456256","296"
"456256","33"
"456257","45"
"456257","46"
"456257","33"
"456258","433"
"456258","33"
"456259","101"
"456259","115"
"456259","110"
"456259","78"
"456259","106"
"456259","102"
"456259","109"
"456259","105"
"456259","113"
"456259","103"
"456259","108"
"456259","80"
"456259","112"
"456259","104"
"456259","114"
"456259","107"
"456259","79"
"456259","111"
"456259","100"
"456260","431"
"456260","430"
"456260","432"
"456260","33"
"456261","148"
"456261","149"
"456261","145"
"456262","10"
"456262","11"
"456262","12"
"456263","10"
"456263","11"
"456263","12"
"456264","10"
"456264","11"
"456264","12"
"456265","2036"
"456265","821"
"456265","832"
"456266","2073"
"456266","882"
"456266","572"
"456267","148"
"456267","149"
"456267","145"
"456268","148"
"456268","149"
"456268","145"
"456269","148"
"456269","149"
"456269","145"
"456270","693"
"456270","572"
"456271","148"
"456271","149"
"456271","145"
"456272","148"
"456272","149"
"456272","145"
"456273","148"
"456273","149"
"456273","145"
"456274","148"
"456274","149"
"456274","145"
"456275","1106"
"456275","1167"
"456275","572"
"456276","4505"
"456276","172"
"456276","175"
"456277","3125"
"456277","172"
"456277","175"
"456278","693"
"456278","572"
"456279","2523"
"456279","1607"
"456279","90"
"456279","13"
"456280","3281"
"456280","3689"
"456280","2061"
"456280","13"
"456280","281"
"456280","3929"
"456281","2580"
"456281","3093"
"456281","134"
"456281","13"
"456282","3044"
"456282","4546"
"456282","134"
"456282","13"
"456283","29"
"456283","28"
"456283","26"
"456284","2017"
"456284","3729"
"456284","90"
"456284","13"
"456285","4011"
"456285","4295"
"456285","13"
"456285","2338"
"456285","2938"
"456285","281"
"456286","1935"
"456286","4697"
"456286","90"
"456286","13"
"456287","1977"
"456287","1597"
"456287","134"
"456287","13"
"456288","45"
"456288","46"
"456288","33"
"456289","101"
"456289","115"
"456289","110"
"456289","78"
"456289","106"
"456289","102"
"456289","109"
"456289","105"
"456289","113"
"456289","103"
"456289","108"
"456289","80"
"456289","112"
"456289","104"
"456289","114"
"456289","107"
"456289","79"
"456289","111"
"456289","100"
"456290","14"
"456290","13"
"456291","2758"
"456291","882"
"456291","572"
"456292","45"
"456292","46"
"456292","33"
"456293","101"
"456293","115"
"456293","110"
"456293","78"
"456293","106"
"456293","102"
"456293","109"
"456293","105"
"456293","113"
"456293","103"
"456293","108"
"456293","80"
"456293","112"
"456293","104"
"456293","114"
"456293","107"
"456293","79"
"456293","111"
"456293","100"
"456294","147"
"456294","146"
"456294","33"
"456295","45"
"456295","46"
"456295","33"
"456296","147"
"456296","146"
"456296","33"
"456297","4042"
"456297","4225"
"456297","90"
"456297","13"
"456298","45"
"456298","46"
"456298","33"
"456299","101"
"456299","115"
"456299","110"
"456299","78"
"456299","106"
"456299","102"
"456299","109"
"456299","105"
"456299","113"
"456299","103"
"456299","108"
"456299","80"
"456299","112"
"456299","104"
"456299","114"
"456299","107"
"456299","79"
"456299","111"
"456299","100"
"456300","4396"
"456300","4529"
"456300","134"
"456300","13"
"456301","101"
"456301","115"
"456301","110"
"456301","78"
"456301","106"
"456301","102"
"456301","109"
"456301","105"
"456301","113"
"456301","103"
"456301","108"
"456301","80"
"456301","112"
"456301","104"
"456301","114"
"456301","107"
"456301","79"
"456301","111"
"456301","100"
"456302","2260"
"456302","4103"
"456302","134"
"456302","13"
"456303","4326"
"456303","1719"
"456303","2566"
"456303","13"
"456303","281"
"456303","4170"
"456304","2259"
"456304","3767"
"456304","90"
"456304","13"
"456305","14"
"456305","13"
"456306","693"
"456306","572"
"456307","14"
"456307","13"
"456308","76"
"456308","75"
"456308","77"
"456309","76"
"456309","75"
"456309","77"
"456310","1540"
"456310","1237"
"456310","134"
"456310","13"
"456311","2298"
"456311","2710"
"456311","90"
"456311","13"
"456312","693"
"456312","572"
"456313","45"
"456313","46"
"456313","33"
"456314","101"
"456314","115"
"456314","110"
"456314","78"
"456314","106"
"456314","102"
"456314","109"
"456314","105"
"456314","113"
"456314","103"
"456314","108"
"456314","80"
"456314","112"
"456314","104"
"456314","114"
"456314","107"
"456314","79"
"456314","111"
"456314","100"
"456315","45"
"456315","46"
"456315","33"
"456316","101"
"456316","115"
"456316","110"
"456316","78"
"456316","106"
"456316","102"
"456316","109"
"456316","105"
"456316","113"
"456316","103"
"456316","108"
"456316","80"
"456316","112"
"456316","104"
"456316","114"
"456316","107"
"456316","79"
"456316","111"
"456316","100"
"456317","137"
"456317","135"
"456317","136"
"456317","51"
"456318","138"
"456318","142"
"456318","141"
"456318","13"
"456318","144"
"456318","143"
"456318","139"
"456318","51"
"456319","14"
"456319","13"
"456320","14"
"456320","13"
"456321","76"
"456321","75"
"456321","77"
"456322","76"
"456322","75"
"456322","77"
"456323","4375"
"456323","4497"
"456323","90"
"456323","13"
"456324","3910"
"456324","4125"
"456324","90"
"456324","13"
"456325","3446"
"456325","1979"
"456325","134"
"456325","13"
"456326","1916"
"456326","4196"
"456326","134"
"456326","13"
"456327","1832"
"456327","3724"
"456327","13"
"456327","3945"
"456327","281"
"456327","1326"
"456328","147"
"456328","146"
"456328","33"
"456329","4147"
"456329","4287"
"456329","134"
"456329","13"
"456330","45"
"456330","46"
"456330","33"
"456331","101"
"456331","115"
"456331","110"
"456331","78"
"456331","106"
"456331","102"
"456331","109"
"456331","105"
"456331","113"
"456331","103"
"456331","108"
"456331","80"
"456331","112"
"456331","104"
"456331","114"
"456331","107"
"456331","79"
"456331","111"
"456331","100"
"456332","45"
"456332","46"
"456332","33"
"456333","101"
"456333","115"
"456333","110"
"456333","78"
"456333","106"
"456333","102"
"456333","109"
"456333","105"
"456333","113"
"456333","103"
"456333","108"
"456333","80"
"456333","112"
"456333","104"
"456333","114"
"456333","107"
"456333","79"
"456333","111"
"456333","100"
"456334","4522"
"456334","2272"
"456334","134"
"456334","13"
"456335","10"
"456335","11"
"456335","12"
"456336","10"
"456336","11"
"456336","12"
"456337","10"
"456337","11"
"456337","12"
"456338","3801"
"456338","172"
"456338","175"
"456339","3088"
"456339","172"
"456339","175"
"456340","2878"
"456340","172"
"456340","175"
"456341","1291"
"456341","172"
"456341","175"
"456342","4012"
"456342","172"
"456342","175"
"456343","3082"
"456343","172"
"456343","175"
"456344","3978"
"456344","172"
"456344","175"
"456345","3091"
"456345","172"
"456345","175"
"456346","10"
"456346","11"
"456346","12"
"456347","10"
"456347","11"
"456347","12"
"456348","1463"
"456348","821"
"456348","832"
"456349","148"
"456349","149"
"456349","145"
"456350","148"
"456350","149"
"456350","145"
"456351","148"
"456351","149"
"456351","145"
"456352","148"
"456352","149"
"456352","145"
"456353","148"
"456353","149"
"456353","145"
"456354","137"
"456354","135"
"456354","136"
"456354","51"
"456355","138"
"456355","142"
"456355","141"
"456355","13"
"456355","144"
"456355","143"
"456355","139"
"456355","51"
"456356","137"
"456356","135"
"456356","136"
"456356","51"
"456357","138"
"456357","142"
"456357","141"
"456357","13"
"456357","144"
"456357","143"
"456357","139"
"456357","51"
"456358","137"
"456358","135"
"456358","136"
"456358","51"
"456359","138"
"456359","142"
"456359","141"
"456359","13"
"456359","144"
"456359","143"
"456359","139"
"456359","51"
"456360","14"
"456360","13"
"456361","14"
"456361","13"
"456362","14"
"456362","13"
"456363","14"
"456363","13"
"456364","14"
"456364","13"
"456365","14"
"456365","13"
"456366","14"
"456366","13"
"456367","14"
"456367","13"
"456368","14"
"456368","13"
"456369","14"
"456369","13"
"456370","215"
"456370","39"
"456371","3002"
"456371","216"
"456371","217"
"456372","14"
"456372","13"
"456373","76"
"456373","75"
"456373","77"
"456374","76"
"456374","75"
"456374","77"
"456375","166"
"456375","165"
"456375","53"
"456376","179"
"456376","53"
"456376","176"
"456376","177"
"456376","178"
"456377","72"
"456377","73"
"456377","74"
"456378","10"
"456378","11"
"456378","12"
"456379","10"
"456379","11"
"456379","12"
"456380","10"
"456380","11"
"456380","12"
"456381","17"
"456381","16"
"456381","15"
"456382","17"
"456382","16"
"456382","15"
"456383","17"
"456383","16"
"456383","15"
"456384","163"
"456384","164"
"456384","162"
"456384","161"
"456385","163"
"456385","164"
"456385","162"
"456385","161"
"456386","213"
"456386","39"
"456387","215"
"456387","39"
"456388","2037"
"456388","216"
"456388","217"
"456389","14"
"456389","13"
"456390","76"
"456390","75"
"456390","77"
"456391","76"
"456391","75"
"456391","77"
"456392","166"
"456392","165"
"456392","53"
"456393","179"
"456393","53"
"456393","176"
"456393","177"
"456393","178"
"456394","91"
"456394","92"
"456394","93"
"456395","42"
"456395","41"
"456395","44"
"456395","43"
"456395","40"
"456396","34"
"456396","35"
"456397","42"
"456397","41"
"456397","44"
"456397","43"
"456397","40"
"456398","34"
"456398","35"
"456399","34"
"456399","35"
"456400","42"
"456400","41"
"456400","44"
"456400","43"
"456400","40"
"456401","63"
"456401","18"
"456402","18"
"456403","259"
"456404","260"
"456404","262"
"456404","257"
"456405","65"
"456405","64"
"456405","66"
"456405","18"
"456405","67"
"456406","269"
"456406","153"
"456406","270"
"456406","140"
"456406","267"
"456406","235"
"456406","272"
"456406","268"
"456407","1"
"456407","2"
"456407","3"
"456408","1"
"456408","2"
"456408","3"
"456409","1"
"456409","2"
"456409","3"
"456410","1"
"456410","2"
"456410","3"
"456411","1"
"456411","2"
"456411","3"
"456412","1"
"456412","2"
"456412","3"
"456413","1"
"456413","2"
"456413","3"
"456414","1"
"456414","2"
"456414","3"
"456415","1"
"456415","2"
"456415","3"
"456416","1"
"456416","2"
"456416","3"
"456417","1"
"456417","2"
"456417","3"
"456418","1"
"456418","2"
"456418","3"
"456419","1"
"456419","2"
"456419","3"
"456420","1"
"456420","2"
"456420","3"
"456421","1"
"456421","2"
"456421","3"
"456422","1"
"456422","2"
"456422","3"
"456423","23"
"456423","22"
"456423","21"
"456424","1"
"456424","2"
"456424","3"
"456425","23"
"456425","22"
"456425","21"
"456426","1"
"456426","2"
"456426","3"
"456427","1"
"456427","2"
"456427","3"
"456428","1"
"456428","2"
"456428","3"
"456429","1"
"456429","2"
"456429","3"
"456430","1"
"456430","2"
"456430","3"
"456431","1"
"456431","2"
"456431","3"
"456432","23"
"456432","22"
"456432","21"
"456433","1"
"456433","2"
"456433","3"
"456434","1"
"456434","2"
"456434","3"
"456435","23"
"456435","22"
"456435","21"
"456436","1"
"456436","2"
"456436","3"
"456437","1"
"456437","2"
"456437","3"
"456438","1"
"456438","2"
"456438","3"
"456439","1"
"456439","2"
"456439","3"
"456440","1"
"456440","2"
"456440","3"
"456441","1"
"456441","2"
"456441","3"
"456442","1"
"456442","2"
"456442","3"
"456443","1"
"456443","2"
"456443","3"
"456444","1"
"456444","2"
"456444","3"
"456445","1"
"456445","2"
"456445","3"
"456446","1"
"456446","2"
"456446","3"
"456447","1"
"456447","2"
"456447","3"
"456448","1"
"456448","2"
"456448","3"
"456449","1"
"456449","2"
"456449","3"
"456450","1"
"456450","2"
"456450","3"
"456451","1"
"456451","2"
"456451","3"
"456452","1"
"456452","2"
"456452","3"
"456453","1"
"456453","2"
"456453","3"
"456454","1"
"456454","2"
"456454","3"
